"Tabela 5457 - Área plantada ou destinada à colheita, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias e permanentes"
"Variável - Quantidade produzida (Toneladas)"
"Brasil, Unidade da Federação e Município";"Ano x Produto das lavouras temporárias e permanentes"
"Foz do Jordão (PR)";"29000"
"General Carneiro (PR)";"7000"
"Godoy Moreira (PR)";"11451"
"Goioerê (PR)";"45500"
"Goioxim (PR)";"75000"
"Grandes Rios (PR)";"9268"
"Guaíra (PR)";"26000"
"Guairaçá (PR)";"-"
"Guamiranga (PR)";"24500"
"Guapirama (PR)";"25410"
"Guaporema (PR)";"1565"
"Guaraci (PR)";"6240"
"Guaraniaçu (PR)";"72176"
"Guarapuava (PR)";"280000"
"Guaraqueçaba (PR)";"-"
"Guaratuba (PR)";"-"
"Honório Serpa (PR)";"61700"
"Ibaiti (PR)";"50592"
"Ibema (PR)";"15000"
"Ibiporã (PR)";"51728"
"Icaraíma (PR)";"267"
"Iguaraçu (PR)";"19000"
"Iguatu (PR)";"12670"
"Imbaú (PR)";"9815"
"Imbituva (PR)";"112850"
"Inácio Martins (PR)";"28000"
"Inajá (PR)";"3025"
"Indianópolis (PR)";"1600"
"Ipiranga (PR)";"107000"
"Iporã (PR)";"16965"
"Iracema do Oeste (PR)";"3536"
"Irati (PR)";"120600"
"Iretama (PR)";"29436"
"Itaguajé (PR)";"1094"
"Itaipulândia (PR)";"5371"
"Itambaracá (PR)";"42120"
"Itambé (PR)";"14881"
"Itapejara d'Oeste (PR)";"51260"
"Itaperuçu (PR)";"864"
"Itaúna do Sul (PR)";"166"
"Ivaí (PR)";"45540"
"Ivaiporã (PR)";"36435"
"Ivaté (PR)";"375"
"Ivatuba (PR)";"7380"
"Jaboti (PR)";"7812"
"Jacarezinho (PR)";"22910"
"Jaguapitã (PR)";"29190"
"Jaguariaíva (PR)";"94870"
"Jandaia do Sul (PR)";"10575"
"Janiópolis (PR)";"28600"
"Japira (PR)";"18972"
"Japurá (PR)";"9050"
"Jardim Alegre (PR)";"23266"
"Jardim Olinda (PR)";"1005"
"Jataizinho (PR)";"25609"
"Jesuítas (PR)";"13319"
"Joaquim Távora (PR)";"9120"
"Jundiaí do Sul (PR)";"33880"
"Juranda (PR)";"50836"
"Jussara (PR)";"11850"
"Kaloré (PR)";"17570"
"Lapa (PR)";"234000"
"Laranjal (PR)";"6200"
"Laranjeiras do Sul (PR)";"74160"
"Leópolis (PR)";"70373"
"Lidianópolis (PR)";"12145"
"Lindoeste (PR)";"20000"
"Loanda (PR)";"514"
"Lobato (PR)";"10616"
"Londrina (PR)";"234000"
"Luiziana (PR)";"97104"
"Lunardelli (PR)";"10502"
"Lupionópolis (PR)";"7650"
"Mallet (PR)";"57750"
"Mamborê (PR)";"130100"
"Mandaguaçu (PR)";"16640"
"Mandaguari (PR)";"14040"
"Mandirituba (PR)";"1949"
"Manfrinópolis (PR)";"1089"
"Mangueirinha (PR)";"154310"
"Manoel Ribas (PR)";"88500"
"Marechal Cândido Rondon (PR)";"21000"
"Maria Helena (PR)";"384"
"Marialva (PR)";"40500"
"Marilândia do Sul (PR)";"77000"
"Marilena (PR)";"207"
"Mariluz (PR)";"26730"
"Maringá (PR)";"24626"
"Mariópolis (PR)";"36455"
"Maripá (PR)";"14150"
"Marmeleiro (PR)";"24010"
"Marquinho (PR)";"18460"
"Marumbi (PR)";"10500"
"Matelândia (PR)";"12028"
"Matinhos (PR)";"-"
"Mato Rico (PR)";"28600"
"Mauá da Serra (PR)";"11880"
"Medianeira (PR)";"10138"
"Mercedes (PR)";"5110"
"Mirador (PR)";"2062"
"Miraselva (PR)";"2461"
"Missal (PR)";"8277"
"Moreira Sales (PR)";"13300"
"Morretes (PR)";"-"
"Munhoz de Melo (PR)";"14347"
"Nossa Senhora das Graças (PR)";"3281"
"Nova Aliança do Ivaí (PR)";"255"
"Nova América da Colina (PR)";"20450"
"Nova Aurora (PR)";"40860"
"Nova Cantu (PR)";"57500"
"Nova Esperança (PR)";"7000"
"Nova Esperança do Sudoeste (PR)";"2205"
"Nova Fátima (PR)";"56000"
"Nova Laranjeiras (PR)";"37823"
"Nova Londrina (PR)";"266"
"Nova Olímpia (PR)";"29"
"Nova Santa Bárbara (PR)";"16000"
"Nova Santa Rosa (PR)";"3246"
"Nova Prata do Iguaçu (PR)";"13240"
"Nova Tebas (PR)";"33240"
"Novo Itacolomi (PR)";"9990"
"Ortigueira (PR)";"99000"
"Ourizona (PR)";"17247"
"Ouro Verde do Oeste (PR)";"10150"
"Paiçandu (PR)";"10670"
"Palmas (PR)";"125800"
"Palmeira (PR)";"208050"
"Palmital (PR)";"17920"
"Palotina (PR)";"14530"
"Paraíso do Norte (PR)";"4000"
"Paranacity (PR)";"3486"
"Paranaguá (PR)";"-"
"Paranapoema (PR)";"2916"
"Paranavaí (PR)";"124"
"Pato Bragado (PR)";"3924"
"Pato Branco (PR)";"53800"
"Paula Freitas (PR)";"45800"
"Paulo Frontin (PR)";"52300"
"Peabiru (PR)";"24000"
"Perobal (PR)";"7680"
"Pérola (PR)";"678"
"Pérola d'Oeste (PR)";"8844"
"Piên (PR)";"17738"
"Pinhais (PR)";"-"
"Pinhalão (PR)";"14820"
"Pinhal de São Bento (PR)";"2784"
"Pinhão (PR)";"140000"
"Piraí do Sul (PR)";"136540"
"Piraquara (PR)";"770"
"Pitanga (PR)";"161200"
"Pitangueiras (PR)";"25238"
"Planaltina do Paraná (PR)";"1125"
"Planalto (PR)";"10737"
"Ponta Grossa (PR)";"264700"
"Pontal do Paraná (PR)";"-"
"Porecatu (PR)";"7200"
"Porto Amazonas (PR)";"27415"
"Porto Barreiro (PR)";"34968"
"Porto Rico (PR)";"90"
"Porto Vitória (PR)";"960"
"Prado Ferreira (PR)";"19822"
"Pranchita (PR)";"11928"
"Presidente Castelo Branco (PR)";"2504"
"Primeiro de Maio (PR)";"64911"
"Prudentópolis (PR)";"117640"
"Quarto Centenário (PR)";"30240"
"Quatiguá (PR)";"2233"
"Quatro Barras (PR)";"-"
"Quatro Pontes (PR)";"6500"
"Quedas do Iguaçu (PR)";"84240"
"Querência do Norte (PR)";"7152"
"Quinta do Sol (PR)";"33000"
"Quitandinha (PR)";"45045"
"Ramilândia (PR)";"3836"
"Rancho Alegre (PR)";"41893"
"Rancho Alegre D'Oeste (PR)";"27648"
"Realeza (PR)";"13143"
"Rebouças (PR)";"75600"
"Renascença (PR)";"39225"
"Reserva (PR)";"84415"
"Reserva do Iguaçu (PR)";"58000"
"Ribeirão Claro (PR)";"6930"
"Ribeirão do Pinhal (PR)";"51408"
"Rio Azul (PR)";"61200"
"Rio Bom (PR)";"22750"
"Rio Bonito do Iguaçu (PR)";"100188"
"Rio Branco do Ivaí (PR)";"23423"
"Rio Branco do Sul (PR)";"697"
"Rio Negro (PR)";"41278"
"Rolândia (PR)";"102300"
"Roncador (PR)";"99008"
"Rondon (PR)";"600"
"Rosário do Ivaí (PR)";"7808"
"Sabáudia (PR)";"30380"
"Salgado Filho (PR)";"3731"
"Salto do Itararé (PR)";"9500"
"Salto do Lontra (PR)";"13330"
"Santa Amélia (PR)";"13983"
"Santa Cecília do Pavão (PR)";"19905"
"Santa Cruz de Monte Castelo (PR)";"3600"
"Santa Fé (PR)";"9718"
"Santa Helena (PR)";"19700"
"Santa Inês (PR)";"1200"
"Santa Isabel do Ivaí (PR)";"2000"
"Santa Izabel do Oeste (PR)";"13981"
"Santa Lúcia (PR)";"14782"
"Santa Maria do Oeste (PR)";"56425"
"Santa Mariana (PR)";"105235"
"Santa Mônica (PR)";"3120"
"Santana do Itararé (PR)";"35588"
"Santa Tereza do Oeste (PR)";"64000"
"Santa Terezinha de Itaipu (PR)";"9660"
"Santo Antônio da Platina (PR)";"63180"
"Santo Antônio do Caiuá (PR)";"1255"
"Santo Antônio do Paraíso (PR)";"25346"
"Santo Antônio do Sudoeste (PR)";"11790"
"Santo Inácio (PR)";"5093"
"São Carlos do Ivaí (PR)";"8250"
"São Jerônimo da Serra (PR)";"87660"
"São João (PR)";"42434"
"São João do Caiuá (PR)";"59"
"São João do Ivaí (PR)";"36622"
"São João do Triunfo (PR)";"24950"
"São Jorge d'Oeste (PR)";"8500"
"São Jorge do Ivaí (PR)";"88876"
"São Jorge do Patrocínio (PR)";"616"
"São José da Boa Vista (PR)";"57512"
"São José das Palmeiras (PR)";"2550"
"São José dos Pinhais (PR)";"6835"
"São Manoel do Paraná (PR)";"1350"
"São Mateus do Sul (PR)";"110400"
"São Miguel do Iguaçu (PR)";"36153"
"São Pedro do Iguaçu (PR)";"17600"
"São Pedro do Ivaí (PR)";"45540"
"São Pedro do Paraná (PR)";"502"
"São Sebastião da Amoreira (PR)";"49227"
"São Tomé (PR)";"2300"
"Sapopema (PR)";"9300"
"Sarandi (PR)";"6875"
"Saudade do Iguaçu (PR)";"12000"
"Sengés (PR)";"57115"
"Serranópolis do Iguaçu (PR)";"11825"
"Sertaneja (PR)";"108200"
"Sertanópolis (PR)";"98800"
"Siqueira Campos (PR)";"20988"
"Sulina (PR)";"19795"
"Tamarana (PR)";"60500"
"Tamboara (PR)";"356"
"Tapejara (PR)";"-"
"Tapira (PR)";"1177"
"Teixeira Soares (PR)";"129500"
"Telêmaco Borba (PR)";"1850"
"Terra Boa (PR)";"12000"
"Terra Rica (PR)";"448"
"Terra Roxa (PR)";"21050"
"Tibagi (PR)";"379780"
"Tijucas do Sul (PR)";"15107"
"Toledo (PR)";"55920"
"Tomazina (PR)";"47795"
"Três Barras do Paraná (PR)";"49529"
"Tunas do Paraná (PR)";"-"
"Tuneiras do Oeste (PR)";"10500"
"Tupãssi (PR)";"26877"
"Turvo (PR)";"53500"
"Ubiratã (PR)";"64200"
"Umuarama (PR)";"2968"
"União da Vitória (PR)";"11000"
"Uniflor (PR)";"7200"
"Uraí (PR)";"39715"
"Wenceslau Braz (PR)";"68255"
"Ventania (PR)";"69254"
"Vera Cruz do Oeste (PR)";"24521"
"Verê (PR)";"34065"
"Alto Paraíso (PR)";"998"
"Doutor Ulysses (PR)";"2846"
"Virmond (PR)";"36127"
"Vitorino (PR)";"42380"
"Xambrê (PR)";"588"
"Abdon Batista (SC)";"11600"
"Abelardo Luz (SC)";"180000"
"Agrolândia (SC)";"3315"
"Agronômica (SC)";"5460"
"Água Doce (SC)";"83700"
"Águas de Chapecó (SC)";"3330"
"Águas Frias (SC)";"1494"
"Águas Mornas (SC)";"-"
"Alfredo Wagner (SC)";"-"
"Alto Bela Vista (SC)";"1406"
"Anchieta (SC)";"2160"
"Angelina (SC)";"-"
"Anita Garibaldi (SC)";"8160"
"Anitápolis (SC)";"-"
"Antônio Carlos (SC)";"-"
"Apiúna (SC)";"-"
"Arabutã (SC)";"135"
"Araquari (SC)";"-"
"Araranguá (SC)";"1200"
"Armazém (SC)";"-"
"Arroio Trinta (SC)";"875"
"Arvoredo (SC)";"150"
"Ascurra (SC)";"-"
"Atalanta (SC)";"2880"
"Aurora (SC)";"2730"
"Balneário Arroio do Silva (SC)";"..."
"Balneário Camboriú (SC)";"..."
"Balneário Barra do Sul (SC)";"-"
"Balneário Gaivota (SC)";"522"
"Bandeirante (SC)";"1170"
"Barra Bonita (SC)";"275"
"Barra Velha (SC)";"-"
"Bela Vista do Toldo (SC)";"21220"
"Belmonte (SC)";"1164"
"Benedito Novo (SC)";"-"
"Biguaçu (SC)";"-"
"Blumenau (SC)";"-"
"Bocaina do Sul (SC)";"5760"
"Bombinhas (SC)";"..."
"Bom Jardim da Serra (SC)";"-"
"Bom Jesus (SC)";"7695"
"Bom Jesus do Oeste (SC)";"5520"
"Bom Retiro (SC)";"21600"
"Botuverá (SC)";"-"
"Braço do Norte (SC)";"-"
"Braço do Trombudo (SC)";"342"
"Brunópolis (SC)";"16650"
"Brusque (SC)";"-"
"Caçador (SC)";"5472"
"Caibi (SC)";"1260"
"Calmon (SC)";"2340"
"Camboriú (SC)";"-"
"Capão Alto (SC)";"16800"
"Campo Alegre (SC)";"6600"
"Campo Belo do Sul (SC)";"35100"
"Campo Erê (SC)";"49200"
"Campos Novos (SC)";"260000"
"Canelinha (SC)";"-"
"Canoinhas (SC)";"85720"
"Capinzal (SC)";"18000"
"Capivari de Baixo (SC)";"1144"
"Catanduvas (SC)";"2200"
"Caxambu do Sul (SC)";"6380"
"Celso Ramos (SC)";"3600"
"Cerro Negro (SC)";"11760"
"Chapadão do Lageado (SC)";"2496"
"Chapecó (SC)";"22896"
"Cocal do Sul (SC)";"240"
"Concórdia (SC)";"6000"
"Cordilheira Alta (SC)";"780"
"Coronel Freitas (SC)";"3864"
"Coronel Martins (SC)";"1980"
"Corupá (SC)";"-"
"Correia Pinto (SC)";"13500"
"Criciúma (SC)";"5400"
"Cunha Porã (SC)";"7260"
"Cunhataí (SC)";"300"
"Curitibanos (SC)";"49600"
"Descanso (SC)";"3120"
"Dionísio Cerqueira (SC)";"16686"
"Dona Emma (SC)";"252"
"Doutor Pedrinho (SC)";"334"
"Entre Rios (SC)";"2520"
"Ermo (SC)";"792"
"Erval Velho (SC)";"7200"
"Faxinal dos Guedes (SC)";"43500"
"Flor do Sertão (SC)";"480"
"Florianópolis (SC)";"-"
"Formosa do Sul (SC)";"360"
"Forquilhinha (SC)";"2625"
"Fraiburgo (SC)";"17400"
"Frei Rogério (SC)";"9300"
"Galvão (SC)";"6525"
"Garopaba (SC)";"-"
"Garuva (SC)";"-"
"Gaspar (SC)";"-"
"Governador Celso Ramos (SC)";"..."
"Grão-Pará (SC)";"-"
"Gravatal (SC)";"294"
"Guabiruba (SC)";"-"
"Guaraciaba (SC)";"8028"
"Guaramirim (SC)";"-"
"Guarujá do Sul (SC)";"2955"
"Guatambú (SC)";"6600"
"Herval d'Oeste (SC)";"1440"
"Ibiam (SC)";"870"
"Ibicaré (SC)";"1450"
"Ibirama (SC)";"-"
"Içara (SC)";"7920"
"Ilhota (SC)";"-"
"Imaruí (SC)";"198"
"Imbituba (SC)";"35"
"Imbuia (SC)";"1260"
"Indaial (SC)";"-"
"Iomerê (SC)";"1215"
"Ipira (SC)";"500"
"Iporã do Oeste (SC)";"1875"
"Ipuaçu (SC)";"18990"
"Ipumirim (SC)";"1000"
"Iraceminha (SC)";"4488"
"Irani (SC)";"6720"
"Irati (SC)";"2025"
"Irineópolis (SC)";"46340"
"Itá (SC)";"735"
"Itaiópolis (SC)";"68080"
"Itajaí (SC)";"-"
"Itapema (SC)";"-"
"Itapiranga (SC)";"2259"
"Itapoá (SC)";"-"
"Ituporanga (SC)";"15600"
"Jaborá (SC)";"3600"
"Jacinto Machado (SC)";"144"
"Jaguaruna (SC)";"420"
"Jaraguá do Sul (SC)";"-"
"Jardinópolis (SC)";"1620"
"Joaçaba (SC)";"4700"
"Joinville (SC)";"-"
"José Boiteux (SC)";"-"
"Jupiá (SC)";"4056"
"Lacerdópolis (SC)";"1510"
"Lages (SC)";"23400"
"Laguna (SC)";"-"
"Lajeado Grande (SC)";"5760"
"Laurentino (SC)";"72"
"Lauro Müller (SC)";"-"
"Lebon Régis (SC)";"7560"
"Leoberto Leal (SC)";"-"
"Lindóia do Sul (SC)";"975"
"Lontras (SC)";"360"
"Luiz Alves (SC)";"-"
"Luzerna (SC)";"1512"
"Macieira (SC)";"435"
"Mafra (SC)";"102360"
"Major Gercino (SC)";"-"
"Major Vieira (SC)";"42200"
"Maracajá (SC)";"252"
"Maravilha (SC)";"4920"
"Marema (SC)";"1440"
"Massaranduba (SC)";"-"
"Matos Costa (SC)";"957"
"Meleiro (SC)";"1560"
"Mirim Doce (SC)";"18"
"Modelo (SC)";"6930"
"Mondaí (SC)";"869"
"Monte Carlo (SC)";"5000"
"Monte Castelo (SC)";"17780"
"Morro da Fumaça (SC)";"750"
"Morro Grande (SC)";"108"
"Navegantes (SC)";"-"
"Nova Erechim (SC)";"3300"
"Nova Itaberaba (SC)";"1440"
"Nova Trento (SC)";"-"
"Nova Veneza (SC)";"720"
"Novo Horizonte (SC)";"2850"
"Orleans (SC)";"36"
"Otacílio Costa (SC)";"27120"
"Ouro (SC)";"2500"
"Ouro Verde (SC)";"34224"
"Paial (SC)";"200"
"Painel (SC)";"2160"
"Palhoça (SC)";"-"
"Palma Sola (SC)";"15330"
"Palmeira (SC)";"4320"
"Palmitos (SC)";"7314"
"Papanduva (SC)";"54850"
"Paraíso (SC)";"2820"
"Passo de Torres (SC)";"495"
"Passos Maia (SC)";"20400"
"Paulo Lopes (SC)";"-"
"Pedras Grandes (SC)";"-"
"Penha (SC)";"-"
"Peritiba (SC)";"660"
"Pescaria Brava (SC)";"-"
"Petrolândia (SC)";"5460"
"Balneário Piçarras (SC)";"-"
"Pinhalzinho (SC)";"5544"
"Pinheiro Preto (SC)";"121"
"Piratuba (SC)";"1890"
"Planalto Alegre (SC)";"858"
"Pomerode (SC)";"-"
"Ponte Alta (SC)";"9000"
"Ponte Alta do Norte (SC)";"2166"
"Ponte Serrada (SC)";"20670"
"Porto Belo (SC)";"-"
"Porto União (SC)";"25950"
"Pouso Redondo (SC)";"3600"
"Praia Grande (SC)";"32"
"Presidente Castello Branco (SC)";"105"
"Presidente Getúlio (SC)";"1620"
"Presidente Nereu (SC)";"-"
"Princesa (SC)";"1020"
"Quilombo (SC)";"10980"
"Rancho Queimado (SC)";"-"
"Rio das Antas (SC)";"5940"
"Rio do Campo (SC)";"6000"
"Rio do Oeste (SC)";"390"
"Rio dos Cedros (SC)";"89"
"Rio do Sul (SC)";"1872"
"Rio Fortuna (SC)";"85"
"Rio Negrinho (SC)";"30960"
"Rio Rufino (SC)";"1500"
"Riqueza (SC)";"990"
"Rodeio (SC)";"-"
"Romelândia (SC)";"954"
"Salete (SC)";"1280"
"Saltinho (SC)";"1650"
"Salto Veloso (SC)";"231"
"Sangão (SC)";"-"
"Santa Cecília (SC)";"9600"
"Santa Helena (SC)";"540"
"Santa Rosa de Lima (SC)";"-"
"Santa Rosa do Sul (SC)";"120"
"Santa Terezinha (SC)";"18000"
"Santa Terezinha do Progresso (SC)";"960"
"Santiago do Sul (SC)";"930"
"Santo Amaro da Imperatriz (SC)";"-"
"São Bernardino (SC)";"1400"
"São Bento do Sul (SC)";"3960"
"São Bonifácio (SC)";"-"
"São Carlos (SC)";"2163"
"São Cristóvão do Sul (SC)";"1080"
"São Domingos (SC)";"35136"
"São Francisco do Sul (SC)";"-"
"São João do Oeste (SC)";"660"
"São João Batista (SC)";"-"
"São João do Itaperiú (SC)";"-"
"São João do Sul (SC)";"900"
"São Joaquim (SC)";"-"
"São José (SC)";"-"
"São José do Cedro (SC)";"4830"
"São José do Cerrito (SC)";"12000"
"São Lourenço do Oeste (SC)";"4800"
"São Ludgero (SC)";"-"
"São Martinho (SC)";"-"
"São Miguel da Boa Vista (SC)";"375"
"São Miguel do Oeste (SC)";"1080"
"São Pedro de Alcântara (SC)";"-"
"Saudades (SC)";"10800"
"Schroeder (SC)";"-"
"Seara (SC)";"450"
"Serra Alta (SC)";"2850"
"Siderópolis (SC)";"-"
"Sombrio (SC)";"450"
"Sul Brasil (SC)";"945"
"Taió (SC)";"2700"
"Tangará (SC)";"9450"
"Tigrinhos (SC)";"2475"
"Tijucas (SC)";"-"
"Timbé do Sul (SC)";"-"
"Timbó (SC)";"-"
"Timbó Grande (SC)";"780"
"Três Barras (SC)";"24220"
"Treviso (SC)";"-"
"Treze de Maio (SC)";"235"
"Treze Tílias (SC)";"2800"
"Trombudo Central (SC)";"1800"
"Tubarão (SC)";"1920"
"Tunápolis (SC)";"695"
"Turvo (SC)";"1302"
"União do Oeste (SC)";"3840"
"Urubici (SC)";"41"
"Urupema (SC)";"-"
"Urussanga (SC)";"210"
"Vargeão (SC)";"17400"
"Vargem (SC)";"10880"
"Vargem Bonita (SC)";"3660"
"Vidal Ramos (SC)";"2886"
"Videira (SC)";"5520"
"Vitor Meireles (SC)";"2340"
"Witmarsum (SC)";"624"
"Xanxerê (SC)";"25650"
"Xavantina (SC)";"672"
"Xaxim (SC)";"7830"
"Zortéa (SC)";"30100"
"Balneário Rincão (SC)";"6"
"Aceguá (RS)";"48750"
"Água Santa (RS)";"39585"
"Agudo (RS)";"2700"
"Ajuricaba (RS)";"14418"
"Alecrim (RS)";"1656"
"Alegrete (RS)";"51000"
"Alegria (RS)";"4675"
"Almirante Tamandaré do Sul (RS)";"37290"
"Alpestre (RS)";"2457"
"Alto Alegre (RS)";"5600"
"Alto Feliz (RS)";"-"
"Alvorada (RS)";"-"
"Amaral Ferrador (RS)";"5400"
"Ametista do Sul (RS)";"945"
"André da Rocha (RS)";"19380"
"Anta Gorda (RS)";"900"
"Antônio Prado (RS)";"-"
"Arambaré (RS)";"28831"
"Araricá (RS)";"-"
"Aratiba (RS)";"2250"
"Arroio do Meio (RS)";"1193"
"Arroio do Sal (RS)";"750"
"Arroio do Padre (RS)";"1632"
"Arroio dos Ratos (RS)";"10800"
"Arroio do Tigre (RS)";"14843"
"Arroio Grande (RS)";"124872"
"Arvorezinha (RS)";"4338"
"Augusto Pestana (RS)";"10416"
"Áurea (RS)";"12600"
"Bagé (RS)";"87948"
"Balneário Pinhal (RS)";"984"
"Barão (RS)";"-"
"Barão de Cotegipe (RS)";"10774"
"Barão do Triunfo (RS)";"3850"
"Barracão (RS)";"50304"
"Barra do Guarita (RS)";"1845"
"Barra do Quaraí (RS)";"4455"
"Barra do Ribeiro (RS)";"33696"
"Barra do Rio Azul (RS)";"4032"
"Barra Funda (RS)";"7137"
"Barros Cassal (RS)";"14400"
"Benjamin Constant do Sul (RS)";"2393"
"Bento Gonçalves (RS)";"-"
"Boa Vista das Missões (RS)";"18720"
"Boa Vista do Buricá (RS)";"1410"
"Boa Vista do Cadeado (RS)";"29732"
"Boa Vista do Incra (RS)";"41580"
"Boa Vista do Sul (RS)";"-"
"Bom Jesus (RS)";"25200"
"Bom Princípio (RS)";"50"
"Bom Progresso (RS)";"5280"
"Bom Retiro do Sul (RS)";"323"
"Boqueirão do Leão (RS)";"3000"
"Bossoroca (RS)";"23974"
"Bozano (RS)";"7410"
"Braga (RS)";"6400"
"Brochier (RS)";"-"
"Butiá (RS)";"33000"
"Caçapava do Sul (RS)";"34440"
"Cacequi (RS)";"36855"
"Cachoeira do Sul (RS)";"171377"
"Cachoeirinha (RS)";"..."
"Cacique Doble (RS)";"13194"
"Caibaté (RS)";"5934"
"Caiçara (RS)";"3150"
"Camaquã (RS)";"113400"
"Camargo (RS)";"7290"
"Cambará do Sul (RS)";"1584"
"Campestre da Serra (RS)";"21600"
"Campina das Missões (RS)";"216"
"Campinas do Sul (RS)";"34740"
"Campo Bom (RS)";"-"
"Campo Novo (RS)";"11868"
"Campos Borges (RS)";"7334"
"Candelária (RS)";"52650"
"Cândido Godói (RS)";"3480"
"Candiota (RS)";"42750"
"Canela (RS)";"-"
"Canguçu (RS)";"118560"
"Canoas (RS)";"160"
"Canudos do Vale (RS)";"-"
"Capão Bonito do Sul (RS)";"53550"
"Capão da Canoa (RS)";"-"
"Capão do Cipó (RS)";"39045"
"Capão do Leão (RS)";"33902"
"Capivari do Sul (RS)";"29760"
"Capela de Santana (RS)";"1300"
"Capitão (RS)";"11"
"Carazinho (RS)";"82770"
"Caraá (RS)";"216"
"Carlos Barbosa (RS)";"-"
"Carlos Gomes (RS)";"6480"
"Casca (RS)";"16095"
"Caseiros (RS)";"12000"
"Catuípe (RS)";"21300"
"Caxias do Sul (RS)";"893"
"Centenário (RS)";"13000"
"Cerrito (RS)";"25704"
"Cerro Branco (RS)";"3528"
"Cerro Grande (RS)";"8000"
"Cerro Grande do Sul (RS)";"510"
"Cerro Largo (RS)";"423"
"Chapada (RS)";"76800"
"Charqueadas (RS)";"4403"
"Charrua (RS)";"22896"
"Chiapetta (RS)";"32100"
"Chuí (RS)";"9593"
"Chuvisca (RS)";"280"
"Cidreira (RS)";"98"
"Ciríaco (RS)";"21600"
"Colinas (RS)";"560"
"Colorado (RS)";"36906"
"Condor (RS)";"54390"
"Constantina (RS)";"22500"
"Coqueiro Baixo (RS)";"28"
"Coqueiros do Sul (RS)";"27000"
"Coronel Barros (RS)";"5352"
"Coronel Bicaco (RS)";"44400"
"Coronel Pilar (RS)";"-"
"Cotiporã (RS)";"408"
"Coxilha (RS)";"65312"
"Crissiumal (RS)";"10800"
"Cristal (RS)";"52080"
"Cristal do Sul (RS)";"7580"
"Cruz Alta (RS)";"123240"
"Cruzaltense (RS)";"9923"
"Cruzeiro do Sul (RS)";"5760"
"David Canabarro (RS)";"16961"
"Derrubadas (RS)";"10800"
"Dezesseis de Novembro (RS)";"1086"
"Dilermando de Aguiar (RS)";"34320"
"Dois Irmãos (RS)";"-"
"Dois Irmãos das Missões (RS)";"20580"
"Dois Lajeados (RS)";"3163"
"Dom Feliciano (RS)";"7440"
"Dom Pedro de Alcântara (RS)";"-"
"Dom Pedrito (RS)";"255850"
"Dona Francisca (RS)";"1169"
"Doutor Maurício Cardoso (RS)";"20715"
"Doutor Ricardo (RS)";"300"
"Eldorado do Sul (RS)";"6000"
"Encantado (RS)";"720"
"Encruzilhada do Sul (RS)";"80130"
"Engenho Velho (RS)";"4800"
"Entre-Ijuís (RS)";"13949"
"Entre Rios do Sul (RS)";"8250"
"Erebango (RS)";"34230"
"Erechim (RS)";"22110"
"Ernestina (RS)";"29070"
"Herval (RS)";"30450"
"Erval Grande (RS)";"6660"
"Erval Seco (RS)";"16785"
"Esmeralda (RS)";"54840"
"Esperança do Sul (RS)";"4650"
"Espumoso (RS)";"61650"
"Estação (RS)";"14957"
"Estância Velha (RS)";"-"
"Esteio (RS)";"-"
"Estrela (RS)";"3456"
"Estrela Velha (RS)";"8880"
"Eugênio de Castro (RS)";"19369"
"Fagundes Varela (RS)";"3153"
"Farroupilha (RS)";"-"
"Faxinal do Soturno (RS)";"3108"
"Faxinalzinho (RS)";"8250"
"Fazenda Vilanova (RS)";"1061"
"Feliz (RS)";"-"
"Flores da Cunha (RS)";"-"
"Floriano Peixoto (RS)";"11588"
"Fontoura Xavier (RS)";"10500"
"Formigueiro (RS)";"11700"
"Forquetinha (RS)";"636"
"Fortaleza dos Valos (RS)";"33552"
"Frederico Westphalen (RS)";"9900"
"Garibaldi (RS)";"-"
"Garruchos (RS)";"12297"
"Gaurama (RS)";"23760"
"General Câmara (RS)";"23230"
"Gentil (RS)";"15750"
"Getúlio Vargas (RS)";"39150"
"Giruá (RS)";"33336"
"Glorinha (RS)";"5400"
"Gramado (RS)";"-"
"Gramado dos Loureiros (RS)";"8750"
"Gramado Xavier (RS)";"11520"
"Gravataí (RS)";"900"
"Guabiju (RS)";"12042"
"Guaíba (RS)";"3412"
"Guaporé (RS)";"5916"
"Guarani das Missões (RS)";"2700"
"Harmonia (RS)";"-"
"Herveiras (RS)";"903"
"Horizontina (RS)";"13524"
"Hulha Negra (RS)";"28560"
"Humaitá (RS)";"5880"
"Ibarama (RS)";"2016"
"Ibiaçá (RS)";"26400"
"Ibiraiaras (RS)";"27350"
"Ibirapuitã (RS)";"33363"
"Ibirubá (RS)";"65880"
"Igrejinha (RS)";"8"
"Ijuí (RS)";"39000"
"Ilópolis (RS)";"230"
"Imbé (RS)";"-"
"Imigrante (RS)";"216"
"Independência (RS)";"17400"
"Inhacorá (RS)";"3975"
"Ipê (RS)";"17280"
"Ipiranga do Sul (RS)";"30429"
"Iraí (RS)";"5640"
"Itaara (RS)";"5400"
"Itacurubi (RS)";"367"
"Itapuca (RS)";"12600"
"Itaqui (RS)";"39000"
"Itati (RS)";"-"
"Itatiba do Sul (RS)";"1800"
"Ivorá (RS)";"6750"
"Ivoti (RS)";"-"
"Jaboticaba (RS)";"14000"
"Jacuizinho (RS)";"18000"
"Jacutinga (RS)";"30240"
"Jaguarão (RS)";"82800"
